Time (s),X (in),Y (in)
49.536000,3.413791,-0.841666
49.568000,3.414023,-0.827856
49.600000,3.414503,-0.832936
49.632000,3.413849,-0.826347
49.665000,3.413779,-0.820274
49.696000,3.414278,-0.818878
49.728000,3.413611,-0.819610
49.776000,3.413564,-0.812691
49.809000,3.413270,-0.815270
49.840000,3.414521,-0.812474
49.872000,3.413848,-0.810772
49.904000,3.413160,-0.806313
49.936000,3.413852,-0.800689
49.969000,3.415041,-0.797445
50.000000,3.415857,-0.789303
50.032000,3.414471,-0.791383
50.064000,3.414295,-0.789139
50.097000,3.414595,-0.788750
50.128000,3.413385,-0.785009
50.176000,3.412521,-0.780845
50.208000,3.413667,-0.778445
50.240000,3.413818,-0.772422
50.273000,3.414330,-0.766917
50.305000,3.413845,-0.764822
50.336000,3.414039,-0.760388
50.368000,3.414804,-0.757344
50.400000,3.414771,-0.754315
50.432000,3.413490,-0.751431
50.465000,3.411238,-0.748717
50.497000,3.411866,-0.746527
50.528000,3.413122,-0.743366
50.577000,3.413257,-0.740693
50.608000,3.413510,-0.735836
50.640000,3.414362,-0.728719
50.673000,3.414599,-0.727253
50.705000,3.413833,-0.726020
50.736000,3.412792,-0.721170
50.768000,3.412915,-0.717093
50.800000,3.414209,-0.714368
50.832000,3.413941,-0.712807
50.864000,3.412907,-0.709662
50.896000,3.413479,-0.704720
50.928000,3.414717,-0.701467
50.977000,3.415026,-0.697662
51.008000,3.414405,-0.695658
51.040000,3.412792,-0.692212
51.072000,3.413839,-0.688971
51.105000,3.414339,-0.685692
51.136000,3.413115,-0.676685
51.169000,3.411735,-0.675216
51.200000,3.412832,-0.671845
51.232000,3.413620,-0.671678
51.264000,3.414135,-0.667789
51.296000,3.413286,-0.661557
51.328000,3.413407,-0.657784
51.376000,3.413997,-0.654312
51.408000,3.413538,-0.641527
51.440000,3.413837,-0.643812
51.473000,3.413531,-0.644351
51.504000,3.413988,-0.638756
51.536000,3.414011,-0.638551
51.569000,3.414141,-0.631829
51.600000,3.413973,-0.627939
51.633000,3.414282,-0.624854
51.665000,3.413465,-0.624586
51.696000,3.412208,-0.609940
51.728000,3.413203,-0.611558
51.776000,3.412934,-0.605446
51.809000,3.413188,-0.602144
51.841000,3.412428,-0.596370
51.872000,3.412982,-0.597389
51.905000,3.412978,-0.595090
51.936000,3.413425,-0.593361
51.968000,3.413027,-0.586713
52.000000,3.412706,-0.588216
52.032000,3.412604,-0.587885
52.064000,3.413243,-0.580334
52.096000,3.413123,-0.577883
52.128000,3.412445,-0.576296
52.176000,3.412531,-0.571303
52.208000,3.412909,-0.569137
52.240000,3.412401,-0.561302
52.273000,3.412480,-0.557817
52.305000,3.412479,-0.555045
52.337000,3.413018,-0.550816
52.368000,3.412792,-0.549587
52.400000,3.413238,-0.546977
52.432000,3.412801,-0.543699
52.465000,3.413211,-0.540987
52.496000,3.412623,-0.531676
52.528000,3.412652,-0.528283
52.577000,3.412803,-0.525768
52.608000,3.414254,-0.523213
52.640000,3.413828,-0.519738
52.673000,3.412270,-0.517842
52.705000,3.409950,-0.512013
52.736000,3.412114,-0.511006
52.769000,3.413172,-0.508071
52.800000,3.412873,-0.505314
52.833000,3.412665,-0.503984
52.865000,3.412836,-0.499597
52.896000,3.412549,-0.496713
52.928000,3.413053,-0.493233
52.977000,3.413300,-0.489507
53.008000,3.413241,-0.487758
53.040000,3.413434,-0.484937
53.072000,3.413606,-0.482339
53.104000,3.413134,-0.474121
53.137000,3.413338,-0.472660
53.168000,3.413226,-0.467565
53.201000,3.413778,-0.460837
53.232000,3.413333,-0.455162
53.265000,3.413493,-0.451631
53.297000,3.414797,-0.448568
53.328000,3.415670,-0.445533
53.377000,3.414888,-0.443930
53.409000,3.413949,-0.439253
53.441000,3.413317,-0.434776
53.472000,3.414966,-0.430785
53.505000,3.416499,-0.425703
53.536000,3.416313,-0.424020
53.568000,3.415534,-0.421419
53.600000,3.414991,-0.418184
53.632000,3.415077,-0.416444
53.665000,3.414129,-0.412675
53.697000,3.413926,-0.409237
53.728000,3.414178,-0.405719
53.777000,3.415364,-0.401253
53.809000,3.415684,-0.396018
53.840000,3.415106,-0.394298
53.873000,3.414783,-0.389850
53.905000,3.416234,-0.385043
53.936000,3.416297,-0.382530
53.969000,3.415502,-0.381233
54.000000,3.414094,-0.380308
54.033000,3.414259,-0.377430
54.065000,3.414814,-0.374289
54.096000,3.414813,-0.368729
54.128000,3.416357,-0.364060
54.176000,3.416787,-0.360701
54.208000,3.416351,-0.356234
54.240000,3.414619,-0.352473
54.272000,3.413963,-0.350562
54.305000,3.415700,-0.346625
54.336000,3.417657,-0.342195
54.369000,3.416089,-0.341654
54.400000,3.413688,-0.339066
54.432000,3.413769,-0.336657
54.465000,3.415989,-0.330403
54.496000,3.417326,-0.326574
54.529000,3.417722,-0.323686
54.576000,3.417237,-0.319079
54.608000,3.416988,-0.316550
54.641000,3.416593,-0.314256
54.673000,3.416179,-0.310100
54.705000,3.416731,-0.305064
54.736000,3.417028,-0.300993
54.768000,3.417048,-0.296921
54.800000,3.416914,-0.294555
54.832000,3.417969,-0.291017
54.865000,3.417551,-0.287760
54.896000,3.417642,-0.283638
54.928000,3.416626,-0.280663
54.976000,3.416347,-0.279000
55.009000,3.417333,-0.276049
55.040000,3.417528,-0.272055
55.073000,3.416477,-0.270352
55.105000,3.415975,-0.267087
55.137000,3.416605,-0.263403
55.168000,3.416281,-0.259919
55.200000,3.416154,-0.254216
55.232000,3.415320,-0.250995
55.265000,3.415231,-0.249257
55.297000,3.415979,-0.245710
55.328000,3.416666,-0.242909
55.376000,3.416391,-0.238692
55.408000,3.416327,-0.233592
55.440000,3.416333,-0.230934
55.472000,3.415200,-0.229069
55.505000,3.415550,-0.225968
55.536000,3.416378,-0.223777
55.569000,3.416553,-0.220087
55.601000,3.415931,-0.216653
55.632000,3.415130,-0.213860
55.665000,3.414610,-0.209138
55.696000,3.415142,-0.203557
55.729000,3.415815,-0.200637
55.776000,3.415805,-0.198072
55.808000,3.415809,-0.195067
55.840000,3.416688,-0.191375
55.872000,3.416937,-0.188430
55.904000,3.416188,-0.184848
55.937000,3.415367,-0.181524
55.968000,3.415846,-0.178874
56.001000,3.416691,-0.174916
56.032000,3.416796,-0.173140
56.065000,3.416284,-0.170223
56.096000,3.416476,-0.165443
56.128000,3.416296,-0.161823
56.177000,3.415728,-0.159114
56.209000,3.415889,-0.153779
56.240000,3.415899,-0.149522
56.272000,3.416130,-0.147257
56.304000,3.416404,-0.144209
56.337000,3.416786,-0.139950
56.368000,3.417012,-0.136868
56.400000,3.416454,-0.132277
56.433000,3.416148,-0.128656
56.465000,3.415725,-0.127542
56.496000,3.416242,-0.125060
56.528000,3.416640,-0.122269
56.576000,3.417068,-0.116252
56.609000,3.416489,-0.110419
56.640000,3.416368,-0.107609
56.673000,3.416209,-0.105488
56.705000,3.416113,-0.098411
56.737000,3.416501,-0.094732
56.768000,3.416744,-0.093416
56.801000,3.416719,-0.088407
56.833000,3.416561,-0.087153
56.865000,3.415946,-0.077618
56.897000,3.417156,-0.080414
56.928000,3.415936,-0.070131
56.976000,3.415494,-0.069882
57.009000,3.415956,-0.065364
57.040000,3.416068,-0.063888
57.072000,3.416324,-0.059559
57.104000,3.415718,-0.057085
57.137000,3.415426,-0.052495
57.169000,3.415731,-0.052852
57.200000,3.415051,-0.046250
57.232000,3.415180,-0.043029
57.265000,3.414562,-0.040389
57.296000,3.415129,-0.032947
57.328000,3.416509,-0.028982
57.376000,3.415990,-0.025292
57.408000,3.415749,-0.020422
57.440000,3.415902,-0.017797
57.472000,3.416107,-0.016152
57.505000,3.416463,-0.013397
57.536000,3.416644,-0.010323
57.568000,3.416446,-0.007465
57.600000,3.416168,-0.004437
57.633000,3.415947,-0.001140
57.665000,3.416017,0.003607
57.696000,3.416931,0.007542
57.728000,3.416764,0.007433
57.776000,3.416166,0.013451
57.809000,3.416500,0.015881
57.840000,3.416991,0.019473
57.872000,3.416831,0.018413
57.904000,3.416331,0.020877
57.936000,3.416335,0.027852
57.969000,3.416577,0.031568
58.001000,3.417358,0.036361
58.033000,3.416832,0.037361
58.065000,3.417204,0.042526
58.096000,3.417316,0.043900
58.129000,3.416541,0.047644
58.177000,3.416890,0.052351
58.208000,3.415407,0.056498
58.240000,3.416767,0.063262
58.281000,3.417286,0.068977
58.305000,3.419390,0.074107
58.336000,3.419055,0.076052
58.369000,3.419009,0.076394
58.400000,3.418501,0.080107
58.432000,3.417956,0.084036
58.465000,3.417861,0.087565
58.496000,3.418246,0.090593
58.528000,3.418761,0.092833
58.577000,3.418728,0.094571
58.608000,3.417953,0.098797
58.640000,3.417613,0.102456
58.672000,3.418641,0.107059
58.705000,3.418324,0.111893
58.736000,3.417705,0.114511
58.768000,3.418270,0.119632
58.800000,3.418536,0.122031
58.833000,3.418470,0.124567
58.865000,3.417903,0.126077
58.897000,3.417840,0.130571
58.929000,3.418497,0.133856
58.977000,3.419300,0.139733
59.008000,3.418971,0.141325
59.040000,3.418712,0.143462
59.072000,3.418947,0.144734
59.104000,3.418601,0.149310
59.137000,3.418212,0.153708
59.168000,3.418648,0.159806
59.201000,3.418228,0.163700
59.233000,3.418693,0.168017
59.265000,3.419402,0.172994
59.296000,3.419312,0.172948
59.328000,3.419417,0.175730
59.376000,3.418839,0.178347
59.408000,3.417930,0.182928
59.440000,3.417931,0.186073
59.472000,3.418768,0.191187
59.504000,3.418876,0.192175
59.536000,3.418638,0.193079
59.568000,3.417939,0.197169
59.600000,3.418019,0.202426
59.632000,3.418323,0.205958
59.664000,3.418667,0.211294
59.696000,3.418068,0.214343
59.728000,3.418661,0.218709
59.777000,3.418935,0.221937
59.809000,3.418960,0.224178
59.840000,3.418490,0.225720
59.873000,3.418500,0.229711
59.905000,3.419231,0.234387
59.937000,3.420645,0.239830
59.968000,3.420023,0.243513
60.000000,3.419573,0.244897
60.032000,3.419729,0.246340
60.065000,3.419180,0.250619
60.096000,3.418657,0.254071
60.129000,3.419173,0.259827
60.177000,3.419249,0.264133
60.208000,3.419320,0.268501
60.240000,3.420024,0.273297
60.272000,3.419810,0.275627
60.305000,3.420176,0.276936
60.337000,3.420501,0.278864
60.368000,3.419393,0.282579
60.400000,3.418827,0.286717
60.433000,3.418731,0.290907
60.465000,3.418599,0.293027
60.496000,3.419757,0.295754
60.528000,3.420248,0.297503
60.576000,3.419981,0.302917
60.608000,3.419989,0.307587
60.640000,3.420338,0.311234
60.672000,3.419937,0.315279
60.705000,3.420191,0.319016
60.736000,3.420222,0.323168
60.768000,3.420218,0.325080
60.800000,3.420573,0.326649
60.832000,3.420220,0.328694
60.865000,3.419424,0.333784
60.896000,3.420209,0.339447
60.928000,3.420729,0.341408
60.977000,3.420748,0.343791
61.008000,3.420426,0.345863
61.040000,3.419559,0.350471
61.073000,3.419827,0.352588
61.105000,3.420231,0.357119
61.136000,3.420191,0.361295
61.168000,3.419270,0.366575
61.200000,3.420197,0.372161
61.236000,3.420928,0.374152
61.265000,3.420836,0.376626
61.296000,3.420709,0.381125
61.328000,3.419889,0.382342
61.376000,3.419903,0.388722
61.408000,3.420636,0.393984
61.440000,3.420602,0.395062
61.472000,3.420758,0.396124
61.505000,3.421128,0.398579
61.537000,3.420028,0.402485
61.569000,3.419407,0.406173
61.600000,3.419825,0.410295
61.632000,3.420705,0.417065
61.665000,3.422060,0.419319
61.697000,3.421563,0.428209
61.728000,3.420598,0.429548
61.776000,3.420128,0.432782
61.808000,3.421865,0.433726
61.840000,3.421402,0.437763
61.872000,3.420372,0.442429
61.905000,3.419806,0.446626
61.936000,3.420352,0.448759
61.968000,3.420755,0.450368
62.000000,3.421463,0.451176
62.032000,3.420711,0.457776
62.065000,3.419270,0.463805
62.096000,3.419850,0.470748
62.128000,3.420150,0.474740
62.177000,3.421002,0.478290
62.209000,3.420514,0.481678
62.240000,3.420377,0.483432
62.272000,3.419407,0.484497
62.304000,3.419863,0.486990
62.337000,3.419773,0.491975
62.368000,3.420115,0.494223
62.400000,3.420499,0.496739
62.433000,3.419919,0.499444
62.465000,3.420793,0.501595
62.496000,3.420726,0.504389
62.529000,3.421261,0.509746
62.577000,3.420567,0.513439
62.608000,3.419423,0.516954
62.641000,3.419592,0.519942
62.672000,3.420327,0.522268
62.705000,3.422623,0.525648
62.736000,3.423764,0.527138
62.768000,3.423201,0.530400
62.801000,3.421706,0.535899
62.833000,3.422771,0.541000
62.865000,3.423691,0.544661
62.896000,3.423300,0.545854
62.929000,3.420824,0.546697
62.976000,3.417425,0.548977
63.008000,3.418738,0.553664
63.040000,3.421705,0.558956
63.073000,3.425703,0.560465
63.104000,3.422708,0.573224
63.137000,3.420902,0.576161
63.168000,3.421287,0.579719
63.201000,3.423173,0.582240
63.232000,3.423002,0.584681
63.265000,3.420396,0.588708
63.296000,3.416718,0.588844
63.329000,3.417754,0.593076
63.376000,3.421054,0.598680
63.408000,3.421692,0.601648
63.440000,3.419212,0.601158
63.473000,3.415514,0.602618
63.504000,3.415604,0.606534
63.537000,3.419698,0.613032
63.569000,3.421815,0.620467
63.600000,3.421386,0.625245
63.633000,3.420176,0.627490
63.664000,3.419487,0.629784
63.696000,3.420501,0.632397
63.729000,3.421524,0.637330
63.776000,3.421704,0.640785
63.809000,3.420024,0.643335
63.840000,3.416957,0.643014
63.872000,3.417258,0.645312
63.905000,3.421008,0.650936
63.936000,3.422918,0.657156
63.968000,3.422350,0.661221
64.000000,3.421252,0.664835
64.033000,3.419655,0.668859
64.064000,3.421034,0.673319
64.096000,3.421574,0.677391
64.129000,3.421495,0.680125
64.176000,3.421079,0.681425
64.209000,3.420961,0.685224
64.240000,3.421684,0.690945
64.272000,3.422865,0.694051
64.304000,3.423341,0.697349
64.337000,3.423218,0.699158
64.368000,3.422364,0.700629
64.400000,3.420748,0.704709
64.433000,3.421797,0.709797
64.464000,3.423611,0.712623
64.496000,3.426234,0.713969
64.528000,3.423774,0.721849
64.576000,3.422786,0.726044
64.609000,3.423425,0.729219
64.640000,3.425099,0.729912
64.672000,3.424715,0.732972
64.704000,3.423026,0.740939
64.737000,3.422716,0.743753
64.770000,3.423055,0.747251
64.800000,3.424470,0.748893
64.832000,3.423900,0.751399
64.864000,3.423665,0.754389
64.896000,3.423162,0.760141
64.929000,3.423290,0.764220
64.976000,3.423401,0.767650
65.009000,3.423331,0.772829
65.040000,3.423493,0.776947
65.072000,3.424455,0.778597
65.105000,3.424644,0.781551
65.136000,3.423954,0.783546
65.168000,3.423776,0.788650
65.201000,3.424052,0.790295
65.233000,3.424793,0.793781
65.264000,3.424288,0.796716
65.296000,3.424054,0.799681
65.329000,3.423974,0.802618
65.376000,3.423737,0.807536
65.408000,3.424189,0.810906
65.440000,3.423476,0.814717
65.473000,3.423425,0.820208
65.505000,3.424011,0.823142
65.536000,3.424066,0.827137
65.568000,3.423951,0.829972
65.600000,3.424257,0.831938
65.632000,3.424586,0.835053
65.665000,3.423990,0.838309
65.697000,3.424110,0.842091
65.728000,3.423766,0.844523
65.776000,3.424089,0.847532
65.808000,3.424339,0.849570
65.840000,3.424188,0.855598
65.872000,3.424484,0.859846
65.904000,3.424140,0.863110
65.937000,3.424330,0.867657
65.968000,3.423581,0.872864
66.000000,3.423739,0.875451
66.032000,3.424228,0.877820
66.065000,3.424479,0.880320
66.097000,3.424529,0.881984
66.129000,3.424098,0.886951
66.176000,3.424209,0.889916
66.208000,3.424428,0.893946
66.240000,3.424688,0.896420
66.273000,3.424587,0.898560
66.304000,3.424196,0.903083
66.336000,3.424645,0.908084
66.368000,3.424387,0.910724
66.400000,3.424165,0.915934
66.433000,3.424232,0.920877
66.465000,3.424228,0.923698
66.496000,3.424465,0.925297
66.529000,3.424597,0.928457
66.576000,3.424992,0.930019
66.608000,3.424733,0.932886
66.641000,3.423881,0.941063
66.672000,3.423546,0.945739
66.704000,3.424153,0.949123
66.737000,3.424729,0.953458
66.769000,3.424074,0.957451
66.800000,3.423982,0.960943
66.832000,3.424587,0.964591
66.865000,3.423677,0.970234
66.896000,3.423788,0.973974
66.928000,3.423696,0.976230
66.977000,3.424023,0.979886
67.008000,3.424664,0.980729
67.040000,3.424470,0.983051
67.073000,3.424383,0.985547
67.105000,3.423922,0.986430
67.137000,3.424039,0.992361
67.168000,3.424273,0.991518
67.200000,3.425191,0.996070
67.232000,3.424155,0.996859
67.264000,3.423987,1.000980
67.296000,3.424092,1.004005
67.328000,3.424443,1.011239
67.376000,3.424707,1.011953
67.408000,3.424408,1.014687
67.440000,3.424080,1.016638
67.472000,3.424369,1.019494
67.504000,3.425021,1.020883
67.536000,3.424613,1.025875
67.568000,3.424421,1.030567
67.600000,3.424986,1.031004
67.632000,3.424746,1.033876
67.664000,3.425467,1.039895
67.697000,3.425224,1.042656
67.729000,3.425499,1.048898
67.760000,3.425988,1.052916
67.809000,3.426100,1.056572
67.840000,3.426392,1.063474
67.872000,3.425869,1.066224
67.905000,3.425431,1.068669
67.937000,3.426136,1.071140
67.968000,3.426261,1.072991
68.000000,3.426740,1.076407
68.032000,3.426479,1.080303
68.064000,3.426022,1.087819
68.096000,3.425763,1.090267
68.128000,3.426766,1.093108
68.160000,3.427302,1.093997
68.209000,3.426436,1.100261
68.240000,3.425806,1.104107
68.272000,3.426542,1.106885
68.305000,3.426750,1.110922
68.336000,3.426799,1.114495
68.368000,3.426384,1.118713
68.401000,3.426703,1.121779
68.432000,3.427919,1.122779
68.465000,3.427790,1.126702
68.497000,3.426788,1.131003
68.528000,3.427163,1.133116
68.561000,3.427771,1.136660
68.608000,3.427528,1.139585
68.640000,3.426828,1.143364
68.673000,3.427229,1.149029
68.704000,3.427351,1.152211
68.736000,3.427917,1.154832
68.769000,3.427358,1.160646
68.800000,3.426964,1.164239
68.833000,3.427078,1.167410
68.864000,3.427745,1.170343
68.896000,3.428091,1.172787
68.929000,3.427907,1.175571
68.961000,3.427420,1.179866
69.008000,3.427738,1.182653
69.040000,3.427315,1.186808
69.072000,3.427711,1.189619
69.104000,3.428111,1.192368
69.137000,3.427809,1.197603
69.168000,3.427797,1.202333
69.200000,3.427902,1.205413
69.232000,3.427849,1.210515
69.264000,3.427577,1.213161
69.296000,3.427426,1.216100
69.328000,3.427869,1.219798
69.360000,3.428010,1.221914
69.408000,3.428024,1.224888
69.440000,3.428263,1.229239
69.473000,3.428307,1.232791
69.504000,3.428790,1.234773
69.537000,3.428254,1.239060
69.568000,3.428846,1.242101
69.600000,3.428621,1.248076
69.632000,3.428642,1.252378
69.664000,3.429027,1.254701
69.696000,3.429701,1.259268
69.728000,3.429849,1.261457
69.760000,3.429930,1.264308
69.808000,3.428803,1.268593
69.840000,3.428242,1.273062
69.873000,3.428364,1.275457
69.905000,3.429581,1.278571
69.936000,3.430507,1.281700
69.968000,3.430121,1.285956
70.000000,3.429993,1.289973
70.033000,3.430602,1.291739
70.065000,3.430905,1.295141
70.097000,3.431294,1.299208
70.129000,3.431359,1.302391
70.161000,3.431155,1.305205
70.209000,3.430703,1.310423
70.240000,3.430243,1.313296
70.272000,3.430178,1.317271
70.305000,3.430355,1.320928
70.337000,3.431491,1.323776
70.368000,3.432616,1.326872
70.401000,3.432948,1.330561
70.433000,3.432716,1.333258
70.464000,3.432610,1.337307
70.496000,3.433360,1.340321
70.528000,3.432509,1.343183
70.560000,3.432536,1.348161
70.608000,3.432821,1.351824
70.640000,3.433317,1.354504
70.672000,3.433006,1.360171
70.705000,3.432760,1.363478
70.737000,3.432698,1.367179
70.769000,3.433039,1.370389
70.800000,3.433590,1.373675
70.832000,3.433479,1.377504
70.864000,3.432340,1.381204
70.896000,3.431098,1.385304
70.928000,3.431753,1.387866
70.960000,3.432656,1.389873
71.009000,3.432929,1.392431
71.040000,3.433228,1.396719
71.073000,3.432949,1.401442
71.105000,3.432077,1.405934
71.137000,3.431381,1.411623
71.169000,3.432176,1.414732
71.200000,3.432803,1.417887
71.232000,3.433350,1.420506
71.264000,3.432983,1.423535
71.296000,3.431217,1.428706
71.328000,3.431203,1.430532
71.360000,3.431384,1.436665
71.409000,3.432071,1.438149
71.440000,3.432338,1.441416
71.473000,3.432382,1.449405
71.505000,3.431008,1.455793
71.537000,3.429845,1.460819
71.568000,3.429702,1.464605
71.600000,3.430720,1.466989
71.632000,3.432038,1.469065
71.665000,3.432008,1.470150
71.697000,3.429958,1.474512
71.728000,3.429106,1.478207
71.760000,3.429526,1.480610
71.808000,3.430262,1.483028
71.840000,3.431393,1.485266
71.872000,3.430464,1.487683
71.904000,3.430322,1.491124
71.936000,3.430188,1.494564
71.968000,3.430927,1.498408
72.000000,3.431348,1.501278
72.032000,3.431680,1.504234
72.065000,3.432570,1.506580
72.097000,3.432107,1.509493
72.128000,3.431010,1.511853
72.160000,3.430061,1.516689
72.209000,3.430856,1.517507
72.240000,3.433453,1.520580
72.273000,3.434519,1.523062
72.305000,3.433306,1.527347
72.336000,3.432439,1.532330
72.368000,3.432477,1.534901
72.401000,3.432881,1.539012
72.432000,3.432863,1.540105
72.465000,3.433928,1.545029
72.497000,3.433567,1.549709
72.529000,3.433185,1.552181
72.560000,3.432239,1.557170
72.608000,3.432497,1.561376
72.640000,3.434680,1.564323
72.672000,3.436090,1.568437
72.704000,3.435050,1.574294
72.736000,3.434332,1.577240
72.768000,3.433685,1.582126
72.800000,3.433481,1.580467
72.833000,3.434905,1.590731
72.865000,3.436197,1.595038
72.896000,3.436511,1.598886
72.928000,3.436089,1.604357
72.960000,3.435397,1.606234
73.008000,3.435396,1.610144
73.040000,3.435588,1.613312
73.073000,3.435947,1.616258
73.105000,3.435576,1.620089
73.137000,3.435389,1.622870
73.168000,3.436014,1.627468
73.201000,3.436222,1.629860
73.233000,3.436024,1.633190
73.265000,3.436291,1.636417
73.296000,3.436654,1.639617
73.329000,3.436358,1.643680
73.360000,3.435864,1.647825
73.409000,3.435886,1.653366
73.441000,3.436152,1.657241
73.473000,3.436640,1.661049
73.504000,3.436551,1.663500
73.537000,3.436783,1.667359
73.568000,3.437413,1.669653
73.600000,3.437667,1.673365
73.632000,3.436858,1.677789
73.664000,3.436733,1.680238
73.697000,3.437083,1.682976
73.728000,3.437291,1.685871
73.761000,3.437295,1.690439
73.808000,3.436558,1.694545
73.840000,3.436935,1.698657
73.873000,3.438508,1.702944
73.905000,3.438650,1.708375
73.936000,3.438270,1.711496
73.969000,3.437884,1.713416
74.000000,3.437826,1.716273
74.033000,3.437625,1.719670
74.065000,3.437130,1.722949
74.096000,3.437124,1.727075
74.128000,3.438165,1.730227
74.161000,3.438241,1.733052
74.208000,3.438128,1.735238
74.240000,3.437852,1.740016
74.272000,3.438024,1.744563
74.305000,3.438241,1.749208
74.337000,3.438003,1.753060
74.368000,3.437520,1.758259
74.400000,3.437554,1.760797
74.433000,3.437783,1.763972
74.465000,3.437798,1.767269
74.496000,3.438096,1.770524
74.529000,3.438215,1.774469
74.561000,3.438320,1.778710
74.609000,3.438155,1.780392
74.641000,3.438468,1.783712
74.672000,3.438995,1.787133
74.705000,3.439368,1.791566
74.736000,3.438802,1.795017
74.768000,3.438550,1.799815
74.800000,3.437874,1.803904
74.833000,3.438258,1.809142
74.865000,3.438873,1.812283
74.896000,3.439297,1.814479
74.928000,3.439987,1.817763
74.961000,3.440401,1.822113
75.009000,3.439254,1.824509
75.041000,3.439364,1.829116
75.073000,3.439277,1.830987
75.104000,3.439929,1.834373
75.137000,3.439883,1.837190
75.169000,3.439412,1.842163
75.201000,3.439000,1.847250
75.233000,3.439869,1.851086
75.265000,3.440210,1.855730
75.297000,3.440472,1.860802
75.328000,3.440875,1.863878
75.360000,3.440819,1.866170
75.408000,3.439819,1.868685
75.440000,3.438854,1.872266
75.472000,3.438979,1.876469
75.505000,3.440082,1.880123
75.536000,3.441059,1.882603
75.568000,3.440599,1.885069
75.600000,3.440047,1.888462
75.632000,3.439774,1.892773
75.665000,3.440436,1.897211
75.696000,3.439916,1.901707
75.728000,3.440092,1.906036
75.760000,3.440055,1.910027
75.808000,3.440231,1.913431
75.840000,3.439433,1.914395
75.872000,3.439851,1.918664
75.905000,3.440677,1.924585
75.937000,3.441254,1.927804
75.968000,3.439602,1.929684
76.000000,3.439832,1.932935
76.032000,3.439821,1.936704
76.065000,3.440703,1.940038
76.096000,3.439931,1.947025
76.128000,3.439476,1.952610
76.160000,3.439199,1.957695
76.208000,3.439403,1.961336
76.240000,3.439763,1.965885
76.272000,3.440055,1.969127
76.304000,3.440902,1.971964
76.336000,3.441171,1.973789
76.368000,3.439813,1.977550
76.401000,3.439600,1.981729
76.432000,3.439488,1.984441
76.464000,3.440805,1.986906
76.496000,3.441612,1.989343
76.528000,3.440843,1.991784
76.560000,3.440738,1.996866
76.608000,3.440521,2.000191
76.640000,3.441713,2.004956
76.672000,3.441871,2.009403
76.705000,3.442370,2.012605
76.737000,3.441440,2.014119
76.768000,3.441055,2.015603
76.800000,3.440925,2.017248
76.832000,3.440942,2.021329
76.865000,3.441238,2.027477
76.896000,3.442001,2.030697
76.928000,3.442107,2.031200
76.960000,3.442426,2.033289
77.008000,3.441845,2.036123
77.040000,3.442151,2.042274
77.073000,3.442296,2.046925
77.105000,3.443177,2.050864
77.136000,3.442586,2.055856
77.169000,3.442949,2.059577
77.200000,3.442316,2.059401
77.232000,3.442733,2.062319
77.264000,3.443101,2.063893
77.296000,3.441720,2.071766
77.329000,3.441842,2.075509
77.361000,3.442784,2.085181
77.409000,3.443253,2.087014
77.440000,3.443352,2.089197
77.472000,3.443150,2.092790
77.504000,3.443172,2.098568
77.536000,3.444385,2.102008
77.569000,3.443521,2.107950
77.601000,3.443334,2.113460
77.633000,3.443639,2.116461
77.664000,3.443954,2.118929
77.697000,3.444373,2.121265
77.728000,3.443115,2.124494
77.760000,3.443235,2.129514
77.808000,3.444273,2.133382
77.840000,3.444558,2.134662
77.873000,3.443778,2.136943
77.905000,3.443381,2.140406
77.936000,3.443830,2.143972
77.968000,3.444014,2.150863
78.000000,3.444015,2.154441
78.033000,3.442973,2.160194
78.065000,3.442875,2.164379
78.097000,3.443684,2.167019
78.128000,3.444126,2.169627
78.160000,3.444258,2.173083
78.208000,3.444089,2.175543
78.241000,3.442664,2.179353
78.272000,3.441484,2.181296
78.305000,3.441609,2.183381
78.337000,3.444010,2.188152
78.369000,3.445077,2.191294
78.400000,3.443151,2.196178
78.432000,3.440670,2.198862
78.465000,3.441962,2.204255
78.496000,3.445262,2.210893
78.529000,3.445245,2.215117
78.560000,3.441048,2.214135
78.608000,3.440712,2.216943
78.640000,3.442602,2.220019
78.673000,3.445870,2.225938
78.705000,3.443744,2.231883
78.736000,3.442153,2.232172
78.768000,3.443015,2.234879
78.800000,3.444356,2.237348
78.832000,3.445435,2.242045
78.865000,3.443682,2.249288
78.896000,3.443652,2.251868
78.928000,3.443568,2.255457
78.961000,3.443058,2.262518
79.008000,3.442731,2.265673
79.040000,3.443502,2.267161
79.072000,3.445162,2.270269
79.105000,3.444390,2.272987
79.136000,3.442973,2.278957
79.168000,3.442508,2.281517
79.200000,3.445332,2.285262
79.232000,3.446414,2.287082
79.265000,3.445235,2.290620
79.296000,3.444628,2.294766
79.328000,3.445461,2.300796
79.360000,3.445748,2.304056
79.409000,3.444304,2.311408
79.440000,3.445209,2.315457
79.473000,3.447004,2.317180
79.505000,3.447066,2.319934
79.537000,3.445625,2.321972
79.568000,3.444939,2.325944
79.600000,3.446133,2.332894
79.633000,3.447258,2.334717
79.665000,3.446222,2.335909
79.696000,3.445789,2.338505
79.729000,3.447072,2.340931
79.760000,3.447778,2.346608
79.808000,3.445983,2.352424
79.840000,3.446029,2.358166
79.873000,3.446728,2.364111
79.905000,3.447479,2.365751
79.936000,3.445621,2.367024
79.968000,3.443189,2.369175
80.000000,3.444806,2.372416
80.032000,3.448166,2.376389
